timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,
1.52308E+15,-7,2,126,35,2,27,-3,2,184
1.52308E+15,6,37,114,-25,-54,-3,4,2,81
1.52308E+15,-33,-15,57,1,-25,8,4,11,8
1.52308E+15,22,23,19,-10,16,33,28,25,156
1.52308E+15,16,10,36,-29,26,-36,4,5,32
1.52308E+15,-23,-14,-11,-14,1,-81,-41,-5,-188
1.52308E+15,22,20,-22,31,-30,117,61,17,216
1.52308E+15,11,1,-21,13,81,-6,2,-23,58
1.52308E+15,-56,-49,-85,-11,50,-39,-7,6,-191
1.52308E+15,52,51,67,-35,-52,-53,-22,-13,-5
1.52308E+15,12,12,-40,-36,7,0,4,31,-10
1.52308E+15,-3,-10,-65,-40,-41,38,4,-5,-122
1.52308E+15,-28,-27,-23,26,0,-23,-10,-8,-93
1.52308E+15,30,7,-12,20,38,12,-10,26,111
1.52308E+15,15,7,13,-5,-10,-11,-3,-15,-9
1.52308E+15,-19,-9,-9,-23,-16,0,5,21,-50
1.52308E+15,-19,-29,10,-34,54,-14,-34,-52,-118
1.52308E+15,-79,-6,8,2,-108,27,40,23,-93
1.52308E+15,55,36,33,-98,4,-7,21,39,83
1.52308E+15,28,17,-19,1,6,-17,-10,-50,-44
1.52308E+15,-5,1,76,105,12,8,-7,-33,157
1.52308E+15,-26,-30,-36,49,-9,-21,-38,-30,-141
1.52308E+15,-62,-49,-83,11,7,-3,-8,-20,-207
1.52308E+15,-21,26,-47,-106,43,26,24,35,-20
1.52308E+15,46,21,58,38,14,4,15,43,239
1.52308E+15,39,-9,20,74,-16,-6,-5,-24,73
1.52308E+15,5,-34,-15,-49,-11,-31,-26,-8,-169
1.52308E+15,-25,-9,36,109,-9,9,-16,10,105
1.52308E+15,-45,-78,-21,-104,-11,-1,-26,14,-272
1.52308E+15,1,61,-2,1,2,2,74,-22,117
1.52308E+15,75,98,50,78,12,42,66,46,467
1.52308E+15,2,-39,-54,-115,-9,-24,33,-58,-264
1.52308E+15,-34,15,-47,-55,22,35,5,98,39
1.52308E+15,-6,-36,-27,-88,12,-9,-93,4,-243
1.52308E+15,-88,-93,-77,3,-33,-28,-85,-115,-516
1.52308E+15,-128,44,-56,-25,-15,-4,6,106,-72
1.52308E+15,115,127,97,-26,-20,4,10,17,324
1.52308E+15,95,11,12,-84,26,-13,9,-3,53
1.52308E+15,-25,-36,17,56,8,-7,-23,-46,-56
1.52308E+15,13,-31,50,66,2,-7,-7,-27,59
1.52308E+15,-77,-69,-22,-7,-38,-29,-9,-46,-297
1.52308E+15,-42,-12,-40,-62,10,31,-25,4,-136
1.52308E+15,-13,-40,-7,-80,12,7,42,24,-55
1.52308E+15,62,32,78,125,-10,31,18,15,351
1.52308E+15,23,13,-60,-27,-25,-17,51,17,-25
1.52308E+15,14,24,12,12,15,4,-40,-19,22
1.52308E+15,-32,-28,-51,-35,2,-22,-13,8,-171
1.52308E+15,-19,-40,-18,-70,-23,-17,-128,-44,-359
1.52308E+15,-20,-12,-23,6,-1,-25,68,-8,-15
1.52308E+15,74,39,60,12,15,-15,62,41,288
1.52308E+15,-4,35,-1,-37,12,43,-13,-15,20
1.52308E+15,38,20,-2,-45,-18,19,62,43,117
1.52308E+15,-23,-14,-14,32,2,-46,-60,-84,-207
1.52308E+15,-58,-27,-27,20,-4,4,-15,-43,-150
1.52308E+15,68,33,43,63,-4,-57,52,6,204
1.52308E+15,7,5,6,24,10,1,-2,-45,6
1.52308E+15,-6,-9,-22,9,-7,46,53,-17,47
1.52308E+15,-51,-60,21,8,7,-12,-11,68,-30
1.52308E+15,12,48,66,60,-5,-90,-44,-47,0
1.52308E+15,-16,-21,-52,-31,11,94,21,57,63
1.52308E+15,-17,-1,30,-12,-25,-99,-57,-38,-219
1.52308E+15,1,0,14,10,-4,-19,12,-93,-79
1.52308E+15,-33,-12,-8,-13,1,-33,-35,20,-113
1.52308E+15,24,-12,11,13,-11,-33,-6,9,-5
1.52308E+15,-4,-3,-44,-5,-4,23,17,41,21
1.52308E+15,-7,4,-38,-36,-14,-2,-58,-76,-227
1.52308E+15,22,25,101,54,2,44,-45,38,241
1.52308E+15,-32,-5,-4,-35,-2,-25,79,45,21
1.52308E+15,-11,-25,-4,-2,6,43,-48,-85,-126
1.52308E+15,77,5,-26,5,14,41,13,48,177
1.52308E+15,-79,-52,-46,-16,-2,-19,-128,-75,-417
1.52308E+15,-75,-16,-13,4,-1,1,76,-106,-130
1.52308E+15,89,18,58,90,2,-111,-49,95,192
1.52308E+15,-51,2,35,39,39,96,98,-14,244
1.52308E+15,77,11,-38,-63,-11,-26,-91,67,-74
1.52308E+15,-13,63,-3,-27,-17,-105,-69,43,-128
1.52308E+15,-41,-13,-3,-19,-15,71,56,-55,-19
1.52308E+15,-89,-10,-3,92,5,-126,-109,-58,-298
1.52308E+15,71,33,41,93,26,127,87,96,574
1.52308E+15,19,-27,61,82,6,32,4,29,206
1.52308E+15,33,5,-56,-62,24,20,-85,-38,-159
1.52308E+15,-17,0,-45,-25,-36,-82,-33,24,-214
1.52308E+15,-96,-49,-77,-80,-12,-39,-28,-125,-506
1.52308E+15,12,-34,-26,-34,-23,-60,-65,-41,-271
1.52308E+15,-5,16,42,-25,7,-14,24,22,67
1.52308E+15,3,-23,-10,-52,23,58,35,1,35
1.52308E+15,-49,-24,-40,-58,-15,-52,23,-27,-242
1.52308E+15,64,33,33,26,17,18,-7,29,213
1.52308E+15,-16,9,46,-17,-6,-30,12,11,9
1.52308E+15,3,9,-6,-73,21,79,3,24,60
1.52308E+15,5,14,4,-6,-27,2,60,29,81
1.52308E+15,-5,-7,-41,-10,-23,-43,4,1,-124
1.52308E+15,-22,-12,57,-2,-42,17,-34,-32,-70
1.52308E+15,24,5,-59,-49,32,-88,-14,21,-128
1.52308E+15,8,-7,-50,-45,-32,93,40,15,22
1.52308E+15,-11,-25,-78,-111,75,-53,-32,-44,-279
1.52308E+15,7,-1,-88,-65,-84,1,-27,-8,-265
1.52308E+15,3,-6,-110,-99,60,-42,10,12,-172
1.52308E+15,-3,-7,-95,-98,-35,28,17,-10,-203
1.52308E+15,-7,-27,-90,-111,-6,-34,-46,-34,-355
1.52308E+15,-7,-17,-67,61,21,-27,-5,-28,-69
1.52308E+15,-14,13,117,81,-31,16,19,30,231
1.52308E+15,-4,34,127,127,18,6,18,0,326
1.52308E+15,12,26,127,127,-33,28,-4,6,289
1.52308E+15,36,39,57,25,32,27,23,5,244
1.52308E+15,-9,-20,-11,7,-45,23,-4,1,-58
1.52308E+15,0,22,45,71,36,-60,-21,9,102
1.52308E+15,25,20,98,31,-15,47,28,25,259
1.52308E+15,2,2,27,-22,23,-18,0,7,21
1.52308E+15,3,-3,-74,-73,-27,75,21,-41,-119
1.52308E+15,-18,-11,60,-13,-15,-54,-30,105,24
1.52308E+15,-9,-9,-13,47,-29,-3,-2,-68,-86
1.52308E+15,20,3,6,7,56,18,28,76,214
1.52308E+15,3,7,14,31,-14,-27,-16,-7,-9
1.52308E+15,7,-2,-87,-43,22,5,11,-27,-114
1.52308E+15,-12,-6,-48,-40,6,6,-36,15,-115
1.52308E+15,-24,-21,-62,-11,-8,-8,-13,-24,-171
1.52308E+15,19,7,-12,-6,-1,5,34,52,98
1.52308E+15,18,9,-2,-58,3,1,10,-20,-39
1.52308E+15,17,29,33,11,16,17,1,5,129
1.52308E+15,-15,-6,1,23,-8,5,-10,-21,-31
1.52308E+15,-6,-2,29,22,63,1,-11,-31,65
1.52308E+15,-7,-3,-7,8,-64,-32,-12,-17,-134
1.52308E+15,-20,-50,-46,-89,37,6,47,-24,-139
1.52308E+15,19,79,-28,-44,-20,-6,8,-36,-28
1.52308E+15,35,-3,17,44,-28,22,26,55,168
1.52308E+15,-20,-10,100,127,50,13,5,-22,243
1.52308E+15,-4,-3,-13,-52,-3,-21,-49,-22,-167
1.52308E+15,-50,-45,-34,-35,-4,-8,-30,-43,-249
1.52308E+15,19,10,9,-24,-9,-23,-2,-6,-26
1.52308E+15,-53,14,-8,-81,3,19,13,88,-5
1.52308E+15,93,26,12,1,-9,-18,-76,-26,3
1.52308E+15,-27,-16,-29,-31,13,36,73,-1,18
1.52308E+15,-90,-38,-52,-1,-30,-48,-107,-71,-437
1.52308E+15,122,22,26,-23,17,6,56,43,269
1.52308E+15,-46,40,-81,-31,-9,8,75,33,-11
1.52308E+15,-26,-72,94,118,5,10,24,63,216
1.52308E+15,20,-15,42,31,-4,-27,-15,-8,24
1.52308E+15,-86,-26,-70,-106,7,2,25,-128,-382
1.52308E+15,35,14,-3,-76,-10,15,18,93,86
1.52308E+15,55,1,-39,-79,-2,-79,-88,56,-175
1.52308E+15,-44,-6,14,69,-9,41,118,60,243
1.52308E+15,49,18,53,93,12,-12,58,49,320
1.52308E+15,-17,15,-62,-5,-1,66,-30,-29,-63
1.52308E+15,-23,-12,4,79,-1,0,-25,-33,-11
1.52308E+15,15,-9,21,38,-6,-20,-115,-37,-113
1.52308E+15,-4,14,-22,-60,-10,-61,-61,-31,-235
1.52308E+15,-12,-23,9,17,27,-30,19,-23,-16
1.52308E+15,25,32,6,-47,-4,117,50,27,206
1.52308E+15,-5,6,-40,-44,-1,-61,4,-17,-158
1.52308E+15,8,-24,10,86,-6,-16,-8,-24,26
1.52308E+15,-13,7,62,31,29,-93,-24,0,-1
1.52308E+15,7,7,-2,-23,-25,63,16,-21,22
1.52308E+15,-13,-5,-34,-62,9,26,19,15,-45
1.52308E+15,1,-9,-36,-22,10,13,24,5,-14
1.52308E+15,12,-18,7,27,-19,-39,-30,0,-60
1.52308E+15,-4,-2,-27,-22,10,-90,-26,-2,-163
1.52308E+15,16,17,39,-26,17,114,51,4,232
1.52308E+15,-6,-3,-35,-14,15,-1,-46,-14,-104
1.52308E+15,-20,-18,-14,0,-27,23,-11,-26,-93
1.52308E+15,12,9,15,-5,13,-8,13,-8,41
1.52308E+15,6,12,7,-7,-13,-29,13,-12,-23
1.52308E+15,3,-1,-18,6,10,-7,3,11,7
1.52308E+15,13,-8,29,8,-17,-10,0,39,54
1.52308E+15,-3,8,-8,1,8,-39,-3,-14,-50
1.52308E+15,-4,0,12,2,-30,32,-21,-8,-17
1.52308E+15,-10,-4,-17,-5,-7,17,-7,-30,-63
1.52308E+15,-9,-9,-12,15,-7,7,23,-13,-5
1.52308E+15,7,5,-3,-2,15,16,-9,10,39
1.52308E+15,0,1,3,-9,-5,-45,-19,-15,-89
1.52308E+15,0,-3,4,-9,-6,9,13,5,13
1.52308E+15,-11,-12,-16,-4,-9,18,10,-5,-29
1.52308E+15,-6,4,23,2,-7,-27,-19,-13,-43
1.52308E+15,3,7,2,0,0,-4,4,10,22
1.52308E+15,0,-1,15,16,-5,14,-31,-4,4
1.52308E+15,2,7,31,60,6,-1,47,4,156
1.52308E+15,2,-1,-8,17,-8,-7,40,23,58
1.52308E+15,7,2,-18,-1,3,15,34,8,50
1.52308E+15,-4,-3,29,-18,-3,-17,-29,-3,-48
1.52308E+15,-5,0,-13,-33,-4,-15,-35,-31,-136
1.52308E+15,-3,-3,-3,12,-7,31,-20,-7,0
1.52308E+15,7,0,-7,-11,8,-45,5,18,-25
1.52308E+15,-3,-2,-2,17,22,90,33,-3,152
1.52308E+15,-4,-6,-12,-5,-6,-45,-20,-3,-101
1.52308E+15,6,0,-17,-17,6,32,21,8,39
1.52308E+15,-3,0,19,-11,2,-43,-25,-5,-66
1.52308E+15,-10,-9,-32,-14,-13,-30,-14,-12,-134
1.52308E+15,-1,0,9,6,0,31,-16,-4,25
1.52308E+15,1,-6,-27,-16,0,-18,21,15,-30
1.52308E+15,2,-2,-8,-9,-1,-2,2,-4,-22
1.52308E+15,1,-3,7,-17,-6,-18,-1,3,-34
1.52308E+15,-1,0,-5,-9,-5,16,-8,-4,-16
1.52308E+15,-11,-5,16,-11,-13,-45,-60,-32,-161
1.52308E+15,-28,-4,2,-11,0,32,38,-35,-6
1.52308E+15,36,5,-22,-12,4,-24,-17,15,-15
1.52308E+15,19,4,-2,3,6,33,81,49,193
1.52308E+15,1,2,0,-11,-4,-1,-70,-31,-114
1.52308E+15,-3,-1,18,7,-1,-2,4,3,25
1.52308E+15,-18,-3,0,-9,0,-24,3,-25,-76
1.52308E+15,18,-19,-28,23,2,24,-1,-5,14
1.52308E+15,-59,9,-8,-7,-9,-7,15,13,-53
1.52308E+15,39,16,-15,-34,-4,-14,-57,-14,-83
1.52308E+15,-4,-5,-10,23,-1,-33,37,12,19
1.52308E+15,5,-4,-6,-21,-5,26,35,6,36
1.52308E+15,-8,-16,-9,1,1,-5,16,-4,-24
1.52308E+15,-1,-5,15,12,-3,-5,-26,7,-6
1.52308E+15,-11,0,1,-6,-6,-6,-22,-15,-65
1.52308E+15,-15,-1,6,4,-6,-21,-48,-13,-94
1.52308E+15,17,-4,-8,-2,1,3,54,20,81
1.52308E+15,-5,-7,3,2,1,27,32,-1,52
1.52308E+15,20,12,22,2,-1,-12,18,27,88
1.52308E+15,-32,-6,-7,-6,1,-11,-34,-42,-137
1.52308E+15,16,9,15,16,-3,-30,-43,6,-14
1.52308E+15,58,0,24,29,3,38,53,16,221
1.52308E+15,-33,-3,-31,-37,6,52,2,-16,-60
1.52308E+15,-20,4,-15,-12,5,-4,4,-2,-40
1.52308E+15,-4,2,27,4,-1,-15,-23,-4,-14
1.52308E+15,10,-4,-21,7,-3,-27,-13,8,-43
1.52308E+15,-2,-6,8,10,-3,-1,14,10,30
1.52308E+15,7,4,0,-1,-2,-8,-8,22,14
1.52308E+15,10,0,-6,5,4,13,7,-9,24
1.52308E+15,-33,-4,8,2,-2,-9,-9,-19,-66
1.52308E+15,5,2,0,-8,-6,6,-22,-14,-37
1.52308E+15,0,-1,3,8,1,3,-1,-3,10
1.52308E+15,9,3,2,12,1,-26,16,-3,14
1.52308E+15,-1,5,3,-5,-5,32,35,20,84
1.52308E+15,2,-3,-6,1,-1,0,-30,-1,-38
1.52308E+15,10,0,2,57,-1,3,19,-5,85
1.52308E+15,-8,-7,14,-15,-3,-9,-16,3,-41
1.52308E+15,-8,6,8,-28,-3,-11,-28,-2,-66
1.52308E+15,4,0,1,-18,6,0,2,6,1
1.52308E+15,-4,1,2,-5,-9,2,30,-8,9
1.52308E+15,6,-1,-18,-8,6,16,10,8,19
1.52308E+15,-13,-6,-16,44,-14,-7,-18,-2,-32
1.52308E+15,-3,4,10,28,3,-3,-4,8,43
1.52308E+15,-16,0,5,-21,1,-5,-19,-2,-57
1.52308E+15,34,1,-18,-10,0,16,12,-9,26
1.52308E+15,8,3,10,-8,6,-3,3,24,43
1.52308E+15,-5,-2,2,-10,-6,-13,-10,-9,-53
1.52308E+15,6,2,5,-10,7,9,2,-1,20
1.52308E+15,-9,-3,-5,-12,-5,-2,9,-4,-31
1.52308E+15,-15,-4,-9,-6,2,-10,-18,-9,-69
1.52308E+15,7,-6,-18,8,-8,4,5,-4,-12
1.52308E+15,7,2,11,9,2,-2,-1,5,33
1.52308E+15,-4,0,1,8,-1,3,-4,-7,-4
1.52308E+15,0,-5,-13,-20,-1,-9,-11,3,-56
1.52308E+15,-3,2,2,-18,7,-10,22,2,4
1.52308E+15,1,-2,-3,-13,-8,18,-7,-4,-18
1.52308E+15,-2,0,-8,-6,-7,3,3,3,-14
1.52308E+15,-7,-5,-10,-14,7,-7,-17,-8,-61
1.52308E+15,1,0,0,11,-7,11,12,0,28
1.52308E+15,1,0,1,-10,5,-19,-15,-4,-41
1.52308E+15,2,0,-6,-6,-7,-2,-5,-18,-42
1.52308E+15,-27,-2,8,12,4,-7,28,20,36
1.52308E+15,4,-9,-12,6,-20,-6,-11,-28,-76
1.52308E+15,21,4,-1,-3,3,4,9,78,115
1.52308E+15,-9,-2,6,-1,5,3,-8,-5,-11
1.52308E+15,3,4,6,1,-1,-10,-7,-17,-21
1.52308E+15,-12,-1,3,1,7,1,1,-14,-14
1.52308E+15,-10,-3,1,-11,-3,1,-10,-24,-59
1.52308E+15,17,6,4,13,-2,0,4,-82,-40
1.52308E+15,-22,8,-19,-7,6,11,7,90,74
1.52308E+15,7,-7,5,-18,4,3,-2,-11,-19
1.52308E+15,4,-2,2,2,-3,-2,-5,-11,-15
1.52308E+15,-6,2,11,3,5,-1,3,-6,11
1.52308E+15,8,0,-7,-1,-2,-3,11,-2,4
1.52308E+15,-24,1,-6,-8,-3,-17,-13,-16,-86
1.52308E+15,-106,-22,-11,4,-8,-19,-45,-119,-326
1.52308E+15,67,-21,-11,12,-2,18,41,50,154
1.52308E+15,73,67,15,-35,9,19,37,75,260
1.52308E+15,21,-14,-26,-18,6,-3,1,-63,-96
1.52308E+15,-4,4,15,10,0,-1,-4,-40,-20
1.52308E+15,-99,-22,-19,-22,-9,-24,-46,-116,-357
1.52308E+15,-21,-22,11,34,-7,2,5,72,74
1.52308E+15,29,16,5,-14,0,6,9,74,125
1.52308E+15,13,6,-3,-3,1,1,4,-29,-10
1.52308E+15,-3,-5,-20,-59,-5,-3,0,-4,-99
1.52308E+15,-5,-8,13,20,-2,2,-10,-79,-69
1.52308E+15,-20,4,22,-2,-2,-1,-7,-9,-15
1.52308E+15,4,6,8,-11,-5,-10,-16,19,-5
1.52308E+15,4,-7,4,33,7,1,1,37,80
1.52308E+15,3,-5,-13,-51,-3,-10,29,-79,-129
1.52308E+15,-17,-13,-15,10,-1,0,-24,40,-20
1.52308E+15,48,-4,-4,4,2,23,50,95,214
1.52308E+15,-21,40,3,-13,-1,6,-17,127,124
1.52308E+15,-28,-6,-41,-11,-12,-16,-44,-90,-248
1.52308E+15,25,-7,20,39,-1,-35,33,26,100
1.52308E+15,1,-6,-7,1,4,14,-13,-26,-32
1.52308E+15,-14,-38,24,73,1,9,-1,-16,38
1.52308E+15,-26,-47,0,14,-5,1,-25,-52,-140
1.52308E+15,2,44,7,15,2,2,-21,-19,32
1.52308E+15,9,25,-7,-4,-4,-2,23,6,46
1.52308E+15,-19,-16,15,-48,-5,-7,2,23,-55
1.52308E+15,19,0,19,96,8,3,-29,-45,71
1.52308E+15,7,-12,-28,-35,1,18,35,13,-1
1.52308E+15,8,-3,2,-46,5,-4,6,13,-19
1.52308E+15,7,5,1,63,4,3,-2,-33,48
1.52308E+15,-9,0,8,-2,-4,-9,-1,-4,-21
1.52308E+15,-15,-2,-1,-17,-2,3,-15,1,-48
1.52308E+15,-1,4,2,22,2,0,1,-18,12
1.52308E+15,11,18,-18,-56,-10,-12,5,-5,-67
1.52308E+15,1,-25,-32,-42,-6,8,-2,11,-87
1.52308E+15,-1,6,46,124,7,5,2,-22,167
1.52308E+15,-8,1,-1,-18,0,-12,-10,-6,-54
1.52308E+15,19,14,8,-3,-9,-25,1,-13,-8
1.52308E+15,0,-8,-15,-25,13,51,20,23,59
1.52308E+15,-10,-5,-18,-37,-8,-25,2,-16,-117
1.52308E+15,-1,-8,-12,11,-1,-8,-3,-5,-27
1.52308E+15,4,2,4,3,1,-1,-6,1,8
1.52308E+15,-4,9,9,3,-9,-26,-14,-8,-40
1.52308E+15,-16,-12,2,-28,-1,6,3,-17,-63
1.52308E+15,20,-10,-12,-15,-6,-3,-5,22,-9
1.52308E+15,2,-7,-19,-5,2,0,3,-13,-37
1.52308E+15,-1,6,6,-14,4,-2,7,6,12
1.52308E+15,0,2,5,-1,5,12,-7,-14,2
1.52308E+15,-7,-3,5,7,-6,-5,2,-5,-12
1.52308E+15,0,1,-3,-5,3,14,6,-2,14
1.52308E+15,3,4,-13,-13,3,-3,-1,3,-17
1.52308E+15,-4,-3,7,-6,-4,-2,-4,3,-13
1.52308E+15,-2,0,-14,12,0,4,1,-6,-5
1.52308E+15,1,2,4,-13,4,2,4,-10,-6
1.52308E+15,1,5,5,-3,-6,-12,-8,-29,-47
1.52308E+15,-4,-11,-11,-6,-5,-2,-3,17,-25
1.52308E+15,4,-33,2,-16,0,1,1,-22,-63
1.52308E+15,6,30,-4,-4,5,8,4,15,60
1.52308E+15,1,-5,5,0,-4,-10,-3,-11,-27
1.52308E+15,-8,6,-5,-8,-3,4,-3,-19,-36
1.52308E+15,-7,-20,-13,-2,1,2,-2,-9,-50
1.52308E+15,-8,-7,-10,1,-2,-5,-2,-37,-70
1.52308E+15,16,3,20,5,1,-3,0,76,118
1.52308E+15,4,-7,-11,-15,0,1,2,-6,-32
1.52308E+15,-5,11,11,6,-1,-2,-3,6,23
1.52308E+15,-1,-2,-2,4,-2,1,2,-8,-8
1.52308E+15,-3,5,-4,-5,1,1,-1,-8,-14
1.52308E+15,1,0,-5,-8,2,2,-3,1,-10
1.52308E+15,-1,7,2,14,4,-30,-11,3,-12
1.52308E+15,3,-1,-4,-13,-14,20,5,5,1
1.52308E+15,-2,-1,-1,-16,2,-17,6,-4,-33
1.52308E+15,2,2,-4,-5,-3,-7,-5,0,-20
1.52308E+15,-5,7,3,2,-1,-5,-4,-9,-12
1.52308E+15,-3,-8,-5,-7,-10,-28,-18,5,-74
1.52308E+15,-4,-1,-2,8,2,3,1,-3,4
1.52308E+15,1,3,0,0,-10,-10,9,2,-5
1.52308E+15,0,7,1,0,15,-9,-12,5,7
1.52308E+15,4,-3,-1,-4,2,43,19,10,70
1.52308E+15,-4,-2,-3,-6,-15,-20,-9,-10,-69
1.52308E+15,-3,-1,-4,-6,4,-2,-17,-19,-48
1.52308E+15,-4,-3,-10,-10,-20,13,-23,0,-57
1.52308E+15,6,-1,4,11,15,-4,47,16,94
1.52308E+15,-3,-3,-15,-11,4,10,-11,-8,-37
1.52308E+15,4,5,18,2,-1,-2,2,2,30
1.52308E+15,0,3,6,-2,-3,0,-2,1,3
1.52308E+15,-6,-1,1,9,14,-23,-32,-13,-51
1.52308E+15,-1,-7,-8,-8,-17,16,-1,6,-20
1.52308E+15,-4,-6,-17,-2,0,-5,18,0,-16
1.52308E+15,3,6,10,-3,-14,-8,-5,1,-10
1.52308E+15,12,8,2,-6,14,38,23,17,108
1.52308E+15,-4,0,13,11,20,-27,-17,-12,-16
1.52308E+15,-6,-1,-5,-11,-41,-2,-33,-10,-109
1.52308E+15,-8,-4,-10,-1,-4,-4,-19,-7,-57
1.52308E+15,3,-6,-6,7,17,5,58,13,91
1.52308E+15,3,1,-6,1,0,42,14,7,62
1.52308E+15,-3,1,6,-3,16,-5,-7,-4,1
1.52308E+15,5,8,6,9,-10,-15,-1,-2,0
1.52308E+15,-7,-5,-7,-6,-11,-38,-61,-11,-146
1.52308E+15,-1,0,1,5,-18,33,14,-6,28
1.52308E+15,0,-5,-3,16,29,-8,-18,7,18
1.52308E+15,-13,-6,-7,-1,4,68,87,-7,125
1.52308E+15,1,3,7,-16,-14,-36,-44,-12,-111
1.52308E+15,4,1,-4,2,-7,-29,-5,1,-37
1.52308E+15,9,8,24,1,-6,-6,-28,56,58
1.52308E+15,1,-5,-14,2,15,11,0,3,13
1.52308E+15,-8,-5,-10,3,-1,-6,12,6,-9
1.52308E+15,-8,1,9,5,4,11,60,-22,60
1.52308E+15,13,-3,-26,-19,-12,25,-15,-18,-55
1.52308E+15,-1,6,17,7,9,-8,-19,-3,8
1.52308E+15,-4,-2,-3,-13,-9,4,-5,-6,-38
1.52308E+15,-3,-1,0,18,-6,-27,-35,-2,-56
1.52308E+15,-4,-1,-4,5,14,19,31,-7,53
1.52308E+15,-1,-7,-5,-8,-4,-15,7,-4,-37
1.52308E+15,2,12,26,16,13,-6,-27,-15,21
1.52308E+15,-4,-4,-3,-7,-12,14,-11,3,-24
1.52308E+15,-3,-6,-13,-11,-1,-4,5,0,-33
1.52308E+15,8,5,7,5,2,3,35,15,80
1.52308E+15,-5,-3,-1,10,-3,-3,5,4,4
1.52308E+15,-2,-3,-3,5,10,0,-13,-1,-7
1.52308E+15,5,3,1,8,-11,-3,10,-4,9
1.52308E+15,0,2,5,8,2,-14,-33,14,-16
1.52308E+15,-8,-7,-8,-3,-8,4,2,-2,-30
1.52308E+15,-6,-1,0,-12,0,4,9,-19,-25
1.52308E+15,-1,-2,-1,-3,4,-19,-9,-23,-54
1.52308E+15,1,2,2,-4,-1,0,-7,-8,-15
1.52308E+15,-6,-7,-11,-8,4,21,21,-27,-13
1.52308E+15,17,15,12,6,5,-8,-9,75,113
1.52308E+15,-8,-15,-17,-4,2,2,12,-14,-42
1.52308E+15,-5,-3,-10,-7,-6,-8,-12,-18,-69
1.52308E+15,-7,2,6,5,-2,-4,1,-3,-2
1.52308E+15,2,-6,-10,-15,8,-7,-36,-17,-81
1.52308E+15,-6,-1,-4,-1,-2,7,63,-6,50
1.52308E+15,4,1,-12,-7,1,22,12,14,35
1.52308E+15,-1,-3,11,8,-8,-4,-27,-11,-35
1.52308E+15,2,1,11,6,-1,-13,-3,0,3
1.52308E+15,-2,2,8,7,-2,-3,-19,10,1
1.52308E+15,-5,-2,-4,-2,3,4,-3,-10,-19
1.52308E+15,4,-1,-7,-14,-3,2,7,12,0
1.52308E+15,2,-2,-6,-11,-3,0,9,3,-8
1.52308E+15,-3,0,6,2,-1,0,-1,-8,-5
1.52308E+15,-2,-1,-3,-2,-4,-11,-6,-1,-30
1.52308E+15,1,2,-2,0,-4,-6,-11,6,-14
1.52308E+15,-12,-4,1,1,8,3,12,-18,-9
1.52308E+15,4,-2,-2,0,3,7,-6,-5,-1
1.52308E+15,3,0,-3,-10,-3,-2,5,1,-9
1.52308E+15,7,1,1,4,-5,2,2,19,31
1.52308E+15,-11,-3,-12,-5,-1,-6,-4,-24,-66
1.52308E+15,-3,-2,-3,-5,-5,-5,-13,-75,-111
1.52308E+15,31,7,5,6,5,4,4,96,158
1.52308E+15,-2,-1,-9,-6,1,1,4,2,-10
1.52308E+15,0,-5,-4,5,-2,-10,2,-19,-33
1.52308E+15,-16,4,9,2,2,3,-6,4,2
1.52308E+15,1,-10,-3,-5,-5,-4,-6,-31,-63
1.52308E+15,4,5,-3,1,-5,2,3,2,9
1.52308E+15,1,-2,-1,-11,1,0,5,8,1
1.52308E+15,-7,0,2,-2,0,-4,-11,-8,-30
1.52308E+15,-6,-2,1,7,3,3,6,-27,-15
1.52308E+15,9,-3,-8,-4,-4,0,2,51,43
1.52308E+15,-2,4,4,-11,0,-2,-4,-19,-30
1.52308E+15,2,-3,-3,-6,3,10,9,25,37
1.52308E+15,-9,0,-3,-6,-5,-20,-16,-23,-82
1.52308E+15,-4,-7,-8,-3,3,14,-9,-29,-43
1.52308E+15,6,2,2,0,4,5,12,16,47
1.52308E+15,2,3,0,4,-10,-4,8,21,24
1.52308E+15,-3,-3,-6,-6,1,9,7,-2,-3
1.52308E+15,-1,-4,1,2,-2,-13,-6,-9,-32
1.52308E+15,-1,0,6,8,-1,-7,-7,5,3
1.52308E+15,-7,1,2,2,2,6,-1,1,6
1.52308E+15,1,-1,4,6,-6,-11,-12,-11,-30
1.52308E+15,0,-2,3,-1,3,3,3,-21,-12
1.52308E+15,9,0,-4,4,0,3,-2,62,72
1.52308E+15,2,2,4,4,-2,-3,20,5,32
1.52308E+15,-12,0,2,0,-1,-9,-4,-6,-30
1.52308E+15,-4,0,1,-1,-9,2,-4,-5,-20
1.52308E+15,-6,-5,-6,-3,-4,-5,-10,-42,-81
1.52308E+15,5,0,2,2,-5,-3,-10,27,18
1.52308E+15,8,3,0,-2,10,15,11,31,76
1.52308E+15,-1,0,1,2,1,-2,6,-8,-1
1.52308E+15,-4,-3,-1,3,-6,-3,-3,-8,-25
1.52308E+15,-3,-2,-1,-4,-1,-11,-6,-7,-35
1.52308E+15,-3,1,6,1,0,1,-1,-15,-10
1.52308E+15,2,-3,-6,-8,-8,-8,-3,7,-27
1.52308E+15,-1,-2,0,6,2,-4,0,-3,-2
