timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1523080531186364,-26,-10,-26,-17,-31,2,21,-79
1523080531186364,-125,-29,8,-9,-43,-6,-3,-72
1523080531195362,15,57,59,-25,1,3,20,-103
1523080531195362,127,33,-37,-55,17,19,21,74
1523080531201375,30,-128,-8,-31,21,-8,-9,-91
1523080531201375,28,56,23,-35,18,-2,11,-75
1523080531210371,-62,5,-5,92,13,1,-14,-22
1523080531210371,-106,-61,-16,-72,-16,-20,-15,17
1523080531223391,27,5,31,-28,-17,-7,17,-31
1523080531223391,60,-9,-68,4,7,8,0,-4
1523080531232411,-47,8,25,-23,4,3,-1,-38
1523080531232411,-75,-14,25,18,-1,-22,-9,-53
1523080531246408,-128,-128,-32,71,-12,-3,6,9
1523080531246408,77,67,15,-75,5,7,-18,35
1523080531262408,-28,47,20,-21,8,8,-11,52
1523080531262408,-37,-72,-41,-17,8,1,5,-39
1523080531262408,37,49,23,122,-18,1,3,-123
1523080531262408,-46,-51,-11,11,-18,-14,-1,-68
1523080531270422,24,12,-1,-63,0,17,8,23
1523080531270422,36,-15,-2,-29,8,19,2,-18
1523080531283423,-18,-36,25,-3,-6,-3,-21,-36
1523080531283423,-8,3,-2,3,-28,-15,-12,39
1523080531298444,10,0,-21,-48,8,7,12,31
1523080531298444,24,-18,-13,-90,2,-49,-31,-30
1523080531306450,1,20,7,-20,29,85,12,15
1523080531306450,-15,-8,-28,-36,-41,4,12,40
1523080531315447,-37,-32,-9,21,-1,-74,-32,-10
1523080531315447,29,20,2,43,-7,63,19,10
1523080531321461,6,10,9,-23,33,-94,-21,29
1523080531321461,-20,-26,-36,47,-27,80,-1,11
1523080531330474,6,5,32,32,-4,-49,1,-6
1523080531330474,29,16,12,53,-16,-20,11,15
1523080531343468,1,1,-7,53,-7,-37,-6,4
1523080531343468,-38,-34,-4,51,6,-10,-13,-8
1523080531352472,-22,-3,-2,-8,17,-4,-10,-6
1523080531352472,34,18,-19,-115,20,-6,-2,10
1523080531366496,-29,-7,19,-106,-19,-20,-18,-4
1523080531366496,0,1,7,-47,-33,23,25,15
1523080531375502,-6,2,-13,-91,16,24,14,24
1523080531375502,0,0,7,-22,1,-8,-9,-8
1523080531390509,2,-13,-16,22,0,-4,-9,-8
1523080531390509,-8,0,12,30,6,-66,-29,6
1523080531391504,-1,-5,-7,-17,-7,77,16,0
1523080531391504,11,1,-6,18,16,40,11,-5
1523080531403519,-4,-3,-20,-32,-30,-42,-25,-7
1523080531403519,12,7,15,-7,70,1,13,1
1523080531418530,-21,-6,1,38,-26,21,22,45
1523080531418530,9,2,1,59,38,17,7,-18
1523080531426525,2,-1,-7,-44,-9,35,-22,-19
1523080531426525,-19,-10,-26,-21,-22,-32,24,20
1523080531435548,51,0,1,5,8,-2,-27,-80
1523080531435548,16,5,4,-6,24,17,-9,-3
1523080531450556,-1,3,12,-14,16,1,55,-11
1523080531450556,-6,1,-10,5,-35,-25,-42,43
1523080531451543,27,-7,11,51,-8,4,-22,-66
1523080531451543,76,35,16,-11,-14,3,100,112
1523080531463561,12,-3,6,-24,17,40,-9,18
1523080531463561,2,47,-14,21,64,-8,3,-50
1523080531472558,-20,-14,-4,-40,-8,-3,-22,-34
1523080531472558,-32,-16,-16,7,-46,-36,-39,-40
1523080531486578,5,-5,-14,-2,-25,7,16,18
1523080531486578,13,-17,-20,-23,-26,-15,-4,-21
1523080531495575,-24,-5,10,27,43,-3,-5,14
1523080531495575,-11,4,1,58,-27,-8,-9,-7
1523080531510584,10,6,10,90,-37,12,19,3
1523080531510584,-4,-8,6,50,8,4,-4,-7
1523080531511587,-10,-1,-12,-5,3,-5,-1,24
1523080531511587,-10,-18,-7,-67,17,-61,-14,-4
1523080531523605,3,10,11,-45,6,51,-2,-7
1523080531523605,-7,-10,13,-26,11,2,10,10
1523080531532610,3,2,1,-40,-15,-21,14,35
1523080531532610,25,-4,-4,-36,-29,-2,-13,-48
1523080531546623,-3,0,-4,-17,-6,-34,-22,-11
1523080531546623,-1,2,-2,2,13,10,5,14
1523080531555627,24,104,23,16,-5,12,5,-39
1523080531555627,21,114,-24,-70,20,-7,-16,-32
1523080531577649,15,61,-107,-113,55,9,5,7
1523080531577649,-1,-33,-125,-128,14,2,6,-4
1523080531579633,-17,-101,-22,76,-17,-9,-3,-9
1523080531579633,-25,-128,101,127,-81,0,-10,-1
1523080531583656,91,99,127,50,-33,-10,0,4
1523080531583656,1,116,56,101,-19,13,1,-8
1523080531592644,-50,120,-72,-113,8,6,2,30
1523080531592644,-33,120,-96,-50,33,5,-2,4
1523080531606654,8,56,-74,99,-11,1,4,-40
1523080531606654,-1,1,-51,-31,-5,-17,-10,12
1523080531615659,21,-3,-14,35,8,7,4,1
1523080531615659,-27,-38,-13,-64,25,4,-4,4
1523080531629669,-16,-59,0,-119,-11,-11,-4,-10
1523080531629669,27,-19,-6,-52,3,15,-2,-15
1523080531631670,-9,-45,-8,-57,-9,1,5,8
1523080531631670,14,-22,14,57,4,8,-1,-9
1523080531643679,-29,-53,1,104,12,-3,-3,7
1523080531643679,-10,-27,42,47,-8,-7,-2,0
1523080531652687,-5,-35,15,-7,-21,0,0,6
1523080531652687,2,-12,-20,-24,14,-10,-4,11
1523080531666697,-24,-27,-3,-64,23,-25,-16,-1
1523080531666697,-10,-28,5,-60,-69,25,9,0
1523080531675702,36,-15,-11,-11,21,-8,-3,-39
1523080531675702,-11,9,1,-33,5,1,2,8
1523080531697718,3,-27,-25,-24,9,-1,-4,-59
1523080531697718,-79,1,12,-19,31,-12,5,79
1523080531699730,23,-2,4,4,-11,-3,-6,-27
1523080531699730,1,-10,0,7,-14,-1,-4,-25
1523080531703736,-19,-10,7,6,7,3,6,8
1523080531703736,9,-7,-5,20,11,3,2,-16
1523080531712728,19,-5,-1,14,-16,3,4,41
1523080531712728,-33,6,-7,3,11,4,-1,35
1523080531726738,-4,-15,-11,1,-21,2,2,-17
1523080531726738,50,12,21,39,5,1,6,78
1523080531735756,-12,38,5,13,11,6,2,-5
1523080531735756,20,-12,-6,2,2,3,-5,-25
1523080531749775,-15,-3,-9,-5,-7,5,-13,3
1523080531749775,27,-9,14,28,9,-8,-16,-118
1523080531751757,-42,-17,-15,-16,-15,-8,28,14
1523080531751757,15,12,-9,-10,-5,7,-5,30
1523080531763774,-7,3,7,-3,-1,-7,1,8
1523080531763774,7,-9,0,0,6,-40,-18,-22
1523080531772772,-3,-5,4,18,-8,9,1,32
1523080531772772,-16,-13,-13,-11,-22,15,-12,-36
1523080531786781,-17,-13,9,23,35,-18,4,-47
1523080531786781,29,2,-5,19,-32,14,51,64
1523080531794806,2,0,-9,-7,12,14,33,27
1523080531794806,2,0,-4,20,-1,-15,-38,-1
1523080531808798,40,16,43,12,-13,15,12,86
1523080531808798,-20,-5,-5,-12,17,-10,-38,11
1523080531817809,1,-1,4,11,-2,-13,-27,-29
1523080531817809,-11,-3,-4,5,-5,-7,23,0
1523080531823808,-19,-6,-25,-17,-6,23,-15,-46
1523080531823808,-1,-4,-8,0,2,-16,-3,-42
1523080531832825,3,-3,7,-2,7,21,-8,-3
1523080531832825,4,-10,-27,-47,10,7,1,-19
1523080531854839,1,-7,-14,-29,3,-4,10,31
1523080531854839,8,-8,-18,-38,5,8,27,-25
1523080531856844,-10,-7,-4,-44,15,-8,-16,-20
1523080531856844,2,-14,-8,-25,1,-20,-46,-13
1523080531869850,15,-2,-14,-38,-4,6,24,-9
1523080531869850,-26,-1,0,-29,3,16,3,-16
1523080531871850,0,-6,-9,-22,5,-4,-14,-70
1523080531871850,43,7,7,5,23,-37,72,98
1523080531883860,-1,-8,-20,-7,1,32,6,36
1523080531883860,-9,-4,0,5,7,27,-33,-48
1523080531892856,-13,-8,-2,14,-5,-12,-18,-35
1523080531892856,-8,-3,-9,0,-15,-11,-9,-47
1523080531905879,-17,-7,-25,13,-12,-20,-8,14
1523080531905879,7,10,44,27,3,8,13,8
1523080531914871,2,0,-2,12,-3,-14,-9,32
1523080531914871,-2,2,10,19,-2,21,4,-21
1523080531929902,-24,-2,4,28,4,-3,3,3
1523080531929902,9,1,-6,26,-29,-6,-10,24
1523080531931885,14,-5,9,0,-7,2,12,14
1523080531931885,-8,14,0,22,0,11,5,-7
1523080531943893,-10,0,17,24,-4,-5,-10,-18
1523080531943893,0,1,-3,0,6,-16,-4,-4
1523080531952910,4,4,-9,8,-7,9,4,21
1523080531952910,-5,6,21,13,-1,5,4,2
1523080531965918,-2,4,5,-5,0,-3,-10,-6
1523080531965918,3,-9,-11,-1,0,4,4,-11
1523080531974924,-1,-3,-10,12,-16,-13,-6,-31
1523080531974924,8,-8,-9,-3,2,18,11,63
1523080531989928,30,6,32,-11,-2,2,8,11
1523080531989928,-23,9,2,17,-1,-12,-11,-2
1523080531991927,-17,7,12,12,-1,-1,5,13
1523080531991927,-7,-1,-18,-1,-2,0,-11,-42
1523080532003938,0,1,6,7,-8,-6,-3,-3
1523080532003938,12,0,0,11,-7,3,4,12
1523080532012942,2,1,1,-7,4,1,1,1
1523080532012942,-3,-3,3,15,-8,0,-2,19
1523080532025951,-25,9,15,11,-4,-10,-7,-9
1523080532025951,30,5,-3,-20,2,0,-3,-25
1523080532034956,13,3,-3,-3,5,4,7,46
1523080532034956,6,2,4,15,0,-12,0,-5
1523080532049981,-6,-6,0,25,5,45,17,3
1523080532049981,-12,1,8,10,-1,32,18,-3
1523080532051980,3,0,-1,-1,-20,19,-14,-22
1523080532051980,-6,-5,9,23,15,-36,-18,-4
1523080532063978,-2,1,-6,-2,-26,-63,-10,-5
1523080532063978,2,4,1,25,-6,58,15,7
1523080532072985,8,3,14,52,24,65,35,21
1523080532072985,-14,1,8,-11,-4,-7,-8,-16
1523080532086159,2,-1,-18,-18,-10,-26,-15,-1
1523080532086159,2,-4,-4,10,-19,-58,-28,16
1523080532094999,-5,-4,4,2,2,-18,3,19
1523080532094999,-5,2,9,-10,23,18,-11,-22
1523080532110012,-13,-6,-33,-54,-3,11,-2,-51
1523080532110012,-23,-17,-31,-63,15,-12,-13,-27
1523080532112032,-76,-14,-34,-83,24,1,-1,62
1523080532112032,84,37,-12,-41,20,17,23,90
1523080532133047,28,-24,6,3,25,7,2,10
1523080532133047,-27,12,-34,-9,32,1,-4,-44
1523080532134047,-4,-14,-8,-7,6,-19,-16,-76
1523080532134047,-31,-9,-6,-14,-53,-2,1,-55
1523080532146035,-47,-17,0,45,-23,6,-8,-80
1523080532146035,57,27,27,46,-2,-14,11,90
1523080532155044,12,-11,24,-2,16,-10,6,-25
1523080532155044,-2,-4,6,-12,8,-3,-16,-30
1523080532170054,5,4,-13,-56,-2,18,21,10
1523080532170054,-19,-30,-15,31,16,-10,-11,-63
1523080532172056,4,-26,-14,-33,-18,-15,-5,49
1523080532172056,-33,6,-32,16,11,14,7,-75
1523080532184063,49,22,-15,-26,24,-4,-5,84
1523080532184063,22,18,1,-24,2,-10,3,46
1523080532193069,31,-16,-4,-29,-4,9,12,11
1523080532193069,-18,-19,-14,-35,-7,-4,-8,-31
1523080532206093,-14,1,3,-10,-5,-8,-4,-10
1523080532206093,-29,-23,12,-18,-19,-6,0,-60
1523080532215085,26,27,-16,-37,-1,-10,-33,-91
1523080532215085,29,-2,-3,-54,29,14,43,78
1523080532230120,-7,1,-9,28,23,7,-15,-47
1523080532230120,24,-8,-6,-77,3,-10,-1,27
1523080532232118,-33,-4,-16,10,13,-17,2,-60
1523080532232118,-22,2,3,15,-9,27,4,-6
1523080532253112,24,2,9,88,-9,18,19,48
1523080532253112,-29,3,61,77,-43,-19,-10,-33
1523080532254114,-5,15,50,120,-22,-26,-43,-2
1523080532254114,22,-9,38,91,-35,-16,50,39
1523080532266121,-4,2,-9,-8,-51,-16,-20,4
1523080532266121,-9,-12,10,75,-11,16,-13,-22
1523080532275127,9,45,34,23,-25,-5,13,20
1523080532275127,18,-5,13,98,9,16,-1,10
1523080532289138,-35,-13,-20,-66,9,2,-8,-27
1523080532289138,-2,16,4,-16,16,6,5,22
1523080532296142,39,0,-35,-58,-4,-3,4,22
1523080532296142,-15,-30,-53,-63,1,-1,-16,-26
1523080532304149,-2,12,37,16,1,-5,9,68
1523080532304149,-6,12,-22,36,3,-10,-8,-39
1523080532313167,18,14,7,9,15,20,25,40
1523080532313167,-12,-4,8,20,5,-3,-16,-23
1523080532327164,4,-25,7,78,7,1,-2,-18
1523080532327164,5,-26,-49,-31,5,8,3,0
1523080532334169,-2,23,-11,127,-2,-4,-8,-54
1523080532334169,4,48,24,-69,-26,-12,-3,67
1523080532350181,-10,-7,58,49,-1,-5,-6,-76
1523080532350181,-5,-78,2,-71,-21,-3,0,-17
1523080532356187,11,17,14,-54,-1,7,3,3
1523080532356187,36,26,-62,-78,1,-7,-9,38
1523080532372199,33,26,-28,-74,4,-1,-2,-3
1523080532372199,-43,40,8,-112,19,5,3,-9
1523080532374198,-11,-35,-27,-119,5,-6,-7,-29
1523080532374198,-83,-63,30,-29,4,2,-7,-91
1523080532395213,49,-2,-14,-98,12,6,17,92
1523080532395213,46,48,-12,-12,-2,-8,2,11
1523080532397218,14,17,-2,-54,-8,-2,10,91
1523080532397218,9,-24,-9,-18,-1,-4,-10,-44
1523080532410224,-37,-9,13,-9,1,-5,-11,-63
1523080532410224,-22,-11,-8,7,2,3,-2,-22
1523080532416228,4,-26,-8,-53,-1,2,1,1
1523080532416228,-1,18,21,-5,-13,-6,-9,-16
1523080532432239,-13,0,12,41,11,1,6,-1
1523080532432239,32,16,10,-2,4,2,2,25
1523080532434240,-21,-6,-30,-9,6,-1,-3,-15
1523080532434240,8,2,-28,0,3,-2,-4,-14
1523080532447252,11,9,-21,4,-3,-4,-3,-11
1523080532447252,-16,-9,0,0,0,3,7,35
1523080532453253,2,-7,-5,27,-10,-5,-4,-13
1523080532453253,-5,5,14,21,4,0,-2,-1
1523080532469266,11,6,12,11,-1,3,6,-5
1523080532469266,19,0,15,1,-2,-5,-5,-31
1523080532476270,-22,-10,16,7,-7,-3,-3,-19
1523080532476270,0,12,11,59,-6,4,4,12
1523080532492282,-8,4,10,26,-14,-8,-7,-2
1523080532492282,-5,-6,11,48,-6,1,-1,-15
1523080532494283,3,7,21,50,-28,20,25,2
1523080532494283,11,4,21,23,-8,-8,-6,-3
1523080532506291,-8,-3,-11,-17,6,-10,-6,-1
1523080532506291,-1,-6,-10,-7,1,33,6,-16
1523080532515298,-3,2,-8,7,-5,-9,-9,13
1523080532515298,4,-6,-22,-4,4,0,-4,0
1523080532530309,-19,1,5,-20,9,9,1,-3
1523080532530309,9,1,-15,-22,10,-1,-2,12
1523080532536313,-2,-1,-3,21,18,1,-13,-11
1523080532536313,1,-2,-13,-29,-5,1,7,-3
1523080532552324,3,-2,-20,-34,-10,-16,-4,6
1523080532552324,-2,-2,9,31,-9,1,-9,2
1523080532554326,-5,-3,-9,9,18,-16,11,-2
1523080532554326,-1,2,7,-38,-4,18,14,8
1523080532566334,3,2,8,29,2,31,10,4
1523080532566334,-5,0,-29,0,2,-31,3,9
1523080532575341,-2,-6,1,-78,9,-73,-43,-16
1523080532575341,0,7,2,37,-9,48,6,-3
1523080532589350,-7,-1,-5,8,4,24,21,5
1523080532589350,1,-6,-9,5,0,-15,-17,3
1523080532596356,0,-1,6,28,7,35,9,-5
1523080532596356,2,3,16,0,2,9,26,8
1523080532612367,-3,-5,-14,-9,11,-25,-19,-7
1523080532612367,0,3,0,-4,-3,16,-11,0
1523080532614370,-1,-6,-6,10,-8,-33,-14,0
1523080532614370,2,2,6,-5,6,-2,19,1
1523080532626377,4,-3,-17,6,-2,15,-3,1
1523080532626377,-4,1,7,3,1,-21,5,-1
1523080532635384,-5,-4,9,-26,-13,11,-27,-11
1523080532635384,-3,-4,-20,7,-4,-2,21,3
1523080532649393,0,0,-2,-21,5,-14,5,5
1523080532649393,-2,0,7,-5,1,-7,-12,-8
1523080532673410,-1,4,9,2,1,1,4,2
1523080532673410,-4,-4,-2,3,-1,18,-23,-4
1523080532674411,0,0,-8,-7,9,6,7,0
1523080532674411,-5,-4,-1,-6,-2,-2,6,7
1523080532675412,-5,-7,-4,3,2,21,12,-24
1523080532675412,7,-6,-2,1,8,-52,-30,18
1523080532686419,-1,6,1,4,-5,7,3,7
1523080532686419,5,-7,4,-13,-7,10,9,-7
1523080532695427,-5,-2,-10,-4,-10,-7,2,-3
1523080532695427,-7,-13,-2,-15,1,-15,-15,-9
1523080532709446,1,19,10,-3,-3,2,0,-10
1523080532709446,-3,-6,-9,-3,9,7,9,8
1523080532716442,4,-14,-8,-3,3,1,2,-3
1523080532716442,4,12,5,11,2,0,-1,-7
1523080532732452,-1,-8,-4,-8,-4,-1,-2,24
1523080532732452,-2,6,8,5,0,-11,-4,-5
1523080532734454,6,16,12,12,6,-1,9,13
1523080532734454,-1,-8,-2,11,1,20,-2,-12
1523080532746463,-4,-7,-3,-6,-6,10,0,-14
1523080532746463,-19,2,-6,3,-12,-4,-2,-12
1523080532755468,22,-3,1,-10,-10,5,2,-9
1523080532755468,1,2,-6,-8,10,-14,-8,-6
1523080532769478,-2,-2,9,5,5,-15,-4,32
1523080532769478,5,-12,-13,-4,1,9,7,-5
1523080532776484,-6,-2,15,18,-8,3,5,25
1523080532776484,-9,4,0,-8,0,-17,-10,-11
1523080532792495,0,5,-1,2,-10,-8,-9,-18
1523080532792495,-2,-12,-1,5,-3,3,6,-6
1523080532794498,-9,-5,-6,-7,-3,1,2,7
1523080532794498,2,5,3,-6,-4,-11,-3,-2
1523080532806505,-2,-7,-7,6,-1,1,-1,-5
1523080532806505,4,5,7,1,1,6,4,13
1523080532815511,-3,-1,-13,-12,3,3,-2,-5
1523080532815511,-1,-2,-4,4,-1,-2,-2,6
1523080532829522,-4,-2,2,7,-3,-5,-2,-19
1523080532829522,-8,-7,-2,-16,4,-2,0,-4
1523080532836526,17,-2,0,10,0,0,-4,4
1523080532836526,-14,-9,-6,3,-2,-12,-2,26
1523080532852537,14,4,8,-2,-9,-2,7,11
1523080532852537,6,2,-9,-2,-4,8,24,10
1523080532854539,-19,3,-3,9,2,11,-12,-37
1523080532854539,-16,-4,-5,6,-9,-6,-14,-30
1523080532866549,18,2,-6,-20,2,-14,-15,13
1523080532866549,22,9,10,10,-3,-6,-9,50
1523080532875555,-9,-1,4,11,-3,-4,25,-5
1523080532875555,7,-1,-7,-12,13,24,3,-2
1523080532889564,-17,-3,-4,8,-12,-3,-2,-31
1523080532889564,-3,5,3,16,-3,-5,-3,-13
1523080532896569,5,-13,-2,-15,-6,-9,-7,14
1523080532896569,2,4,-4,6,8,-4,-2,-10
1523080532912580,3,-18,-4,29,0,-6,-2,-5
1523080532912580,-7,15,2,36,3,0,-13,-1
1523080532914582,3,1,-13,-40,14,13,11,12
1523080532914582,3,0,3,-12,-19,-11,-9,4
1523080532926590,-7,-3,0,-31,-3,2,25,-2
1523080532926590,35,1,-5,-36,3,-7,-18,-24
1523080532952608,-28,-12,-1,15,-2,2,10,10
1523080532952608,32,0,10,36,8,-1,-10,17
1523080532952608,-21,3,-5,-12,0,4,3,11
1523080532952608,4,-3,0,4,-5,-3,7,-4
1523080532963617,-13,2,1,8,-9,-6,-13,-45
1523080532963617,-15,-20,5,-1,-5,1,5,20
1523080532988635,34,57,0,-10,9,-3,-6,26
1523080532988635,-16,-12,-23,-12,8,5,6,-8
1523080532989635,5,1,7,-5,-1,1,-11,8
1523080532989635,-8,8,4,-26,6,-4,4,-8
1523080532990636,-9,-22,-1,12,3,-3,-5,-21
1523080532990636,-7,-2,1,-7,2,4,3,15
1523080532995639,11,10,-16,104,2,-3,-13,-2
1523080532995639,-9,0,-4,21,4,1,16,-9
1523080533009649,-1,-14,-24,-17,1,2,0,4
1523080533009649,5,-24,4,-50,2,-5,-11,-33
1523080533023659,-21,-5,-13,-33,8,-2,-3,22
1523080533023659,-9,-55,28,0,-5,13,-1,-35
1523080533032666,37,76,-17,-33,-4,-12,20,25
1523080533032666,-5,30,15,-16,2,5,-13,14
1523080533034667,7,-38,-23,-84,-14,-7,-4,43
1523080533034667,-17,-11,13,37,-3,3,10,-21
1523080533046676,-10,-7,16,-46,-5,-3,-14,2
1523080533046676,-15,-14,10,27,-9,-3,4,-18
1523080533055682,13,31,24,36,-11,-7,-5,-22
1523080533055682,-16,14,-11,15,-10,-5,-2,18
1523080533069692,-6,-33,8,26,-5,2,-4,-17
1523080533069692,6,17,0,8,-5,-5,4,9
1523080533083701,2,-14,9,-17,1,-1,-4,-1
1523080533083701,-8,16,-11,-35,1,-5,1,7
1523080533092709,27,-4,-16,2,7,-5,-8,-11
1523080533092709,-13,-10,-13,-58,2,10,3,-6
1523080533093709,34,11,29,73,5,5,13,22
1523080533093709,-37,-3,-32,-22,6,-2,1,-13
1523080533106718,38,13,-8,-23,8,-1,-24,4
1523080533106718,-10,-8,2,31,8,-20,4,0
1523080533115725,15,34,-18,-42,-3,11,20,-38
1523080533115725,27,2,29,-13,4,-1,-12,6
1523080533129735,-68,-22,-22,23,-3,4,4,24
1523080533129735,35,26,-13,-13,-3,-4,-15,-17
1523080533136740,61,3,4,-2,-6,-9,-46,-62
1523080533136740,-82,-4,-2,3,4,1,27,78
1523080533152751,74,-9,0,3,-5,6,26,-21
1523080533152751,-19,-19,30,19,-1,7,1,6
1523080533153752,-18,2,-14,-7,0,4,1,-37
1523080533153752,28,49,-22,-10,-1,-5,-21,-14
1523080533166761,-31,-36,11,-2,-8,-8,-19,7
1523080533166761,-18,2,2,2,-9,-1,9,21
1523080533175767,16,-8,13,0,3,8,13,10
1523080533175767,21,-7,-1,8,4,-3,-9,-15
1523080533189777,-46,-11,-3,35,6,-20,-7,7
1523080533189777,24,9,16,11,-7,45,23,-1
1523080533196782,-41,2,3,-16,1,57,20,20
1523080533196782,29,-2,11,4,-20,-22,2,-7
1523080533211794,-7,7,-10,-20,12,-38,-24,-26
1523080533211794,-18,-17,-19,28,0,-36,-32,-7
1523080533226804,9,4,10,3,17,76,80,40
1523080533226804,15,7,-18,-74,12,3,4,2
1523080533227804,-1,-13,-14,-32,-7,-17,-7,-21
1523080533227804,-7,-6,-23,-31,2,-49,-29,-6
1523080533242815,-31,-10,-4,-5,10,-17,-26,11
1523080533242815,29,0,-13,-9,4,12,39,-1
1523080533249819,-9,2,1,28,8,11,-9,-3
1523080533249819,-2,-1,18,-15,-5,8,8,3
1523080533255824,-7,0,-8,2,-8,-18,-17,-3
1523080533255824,15,-7,-41,28,-8,-2,-11,-14
1523080533271836,-1,10,79,41,-12,10,7,-16
1523080533271836,-16,-4,-33,-4,-2,16,17,34
1523080533278841,1,5,7,-9,-13,-27,-14,-1
1523080533278841,10,-16,-3,27,-7,-14,-14,-5
1523080533294852,-8,-4,1,18,-5,10,10,1
1523080533294852,12,5,-4,2,0,8,0,-2
1523080533296853,13,-17,26,19,-8,-30,-4,24
1523080533296853,-80,41,-10,2,-3,0,-3,20
1523080533309863,53,12,-6,-27,8,18,1,3
1523080533309863,24,-10,-26,17,2,-2,2,2
1523080533323873,-20,-5,8,-1,-7,-26,-10,-3
1523080533323873,9,-8,21,5,-1,5,-3,-9
1523080533331878,-22,-11,-20,-22,-2,8,-4,12
1523080533331878,3,19,8,0,-2,-7,-1,-19
1523080533338882,0,-7,-1,26,0,-7,-17,10
1523080533338882,19,0,-8,6,8,9,55,2
1523080533353894,-9,3,-10,-4,2,2,-9,0
1523080533353894,10,-8,-8,26,-1,-2,4,5
1523080533362900,-37,1,-7,-42,-3,-12,-21,-14
1523080533362900,14,-7,19,-3,-2,-2,-27,-5
1523080533369904,0,-3,7,20,-10,0,23,-1
1523080533369904,-12,1,5,4,-2,-15,-17,-5
1523080533375909,6,3,-12,2,8,19,28,3
1523080533375909,12,2,17,12,-15,6,-18,-3
1523080533391922,-12,-3,7,2,-6,-16,-2,0
1523080533391922,3,7,18,-18,-5,-3,-7,-2
1523080533398925,4,-3,-29,-11,16,-29,-34,-7
1523080533398925,20,-9,16,18,-9,-11,5,-4
1523080533414936,-28,-3,-17,-20,1,66,55,10
1523080533414936,3,3,-1,-9,6,-8,-3,8
1523080533416938,3,2,8,13,-15,-26,-14,-18
1523080533416938,-8,-2,13,-52,12,-26,-79,-18
1523080533428947,13,-9,-23,13,-2,18,76,30
1523080533428947,3,13,1,-9,6,6,5,-5
1523080533437954,-7,0,-10,0,9,21,1,3
1523080533437954,7,1,29,-19,-15,-9,-14,-15
1523080533451964,-15,-5,-1,3,-4,-25,-59,-39
1523080533451964,0,-3,1,4,-3,18,-12,2
1523080533465974,-14,-33,-6,-19,6,-10,66,51
1523080533465974,43,22,-20,-4,11,24,3,46
1523080533474982,-39,10,-17,-13,-1,-9,-18,-64
1523080533474982,26,-7,6,-21,15,-14,-22,27
1523080533476981,2,3,-17,-31,-6,-15,-110,-2
1523080533476981,1,5,-40,-9,2,40,126,19
1523080533488990,-1,0,14,-1,7,18,-68,5
1523080533488990,-8,-16,-18,-12,-8,-7,11,-34
1523080533504001,13,18,22,11,-2,-13,-20,-48
1523080533504001,-33,-46,-12,-5,-1,-18,-43,2
1523080533520012,26,62,45,14,5,-10,4,16
1523080533520012,-8,5,2,14,-3,2,7,-14
1523080533522017,-19,-22,3,12,-3,16,38,57
1523080533522017,-2,2,11,24,1,-13,-4,-75
1523080533535026,8,-27,-19,-3,-16,-9,3,67
1523080533535026,4,80,12,-10,4,8,-3,-10
1523080533537028,5,-32,-20,10,-8,3,-3,14
1523080533537028,20,-17,22,-18,1,7,22,-19
1523080533549036,-89,-26,15,-12,5,-25,-53,-3
1523080533549036,13,-32,-14,-16,8,10,16,21
1523080533558039,21,41,-9,-17,5,21,74,50
1523080533558039,-17,-15,-18,-25,1,-7,-41,-16
1523080533572062,47,-4,-12,4,-4,-12,3,8
1523080533572062,-92,-28,-8,14,-14,-3,-25,-62
1523080533579053,35,24,36,-2,12,7,-6,-33
1523080533579053,3,5,-15,-2,0,14,5,41
1523080533595067,6,-11,-2,-5,30,-12,14,-19
1523080533595067,-4,-3,3,6,-54,-4,1,17
1523080533601085,-3,7,-9,-19,33,10,2,-38
1523080533601085,6,6,-17,-15,-43,-27,-11,11
1523080533609075,10,29,5,13,45,13,-3,5
1523080533609075,10,-68,-13,-21,-48,7,17,-6
1523080533618092,-6,51,-13,13,39,-3,-4,-2
1523080533618092,-7,-17,5,-35,31,10,-5,5
1523080533640107,4,-22,25,97,4,-10,1,-16
1523080533640107,12,-12,-36,-59,10,8,11,31
1523080533642101,-15,-27,-21,-27,-59,-8,-3,-34
1523080533642101,-14,15,32,53,22,-3,-2,8
1523080533655118,18,6,-12,20,24,1,4,-3
1523080533655118,1,3,14,72,-1,-36,-15,-1
1523080533657119,-7,-17,-15,-19,-8,30,-1,-20
1523080533657119,4,3,3,-32,-27,31,34,6
1523080533669127,0,-5,-3,-70,-41,-15,-7,1
1523080533669127,4,14,20,91,21,19,2,-2
1523080533678137,-11,1,0,-53,-11,-57,-18,-6
1523080533678137,0,1,18,111,31,3,-11,8
1523080533692135,-1,-1,-5,1,3,8,6,-10
1523080533692135,2,16,-10,-9,35,3,7,3
1523080533699155,7,-5,2,10,-32,-2,4,4
1523080533699155,-5,-2,-14,5,36,45,-6,-7
1523080533715170,3,-7,-21,-18,-10,-37,-2,-8
1523080533715170,-2,-4,0,-53,-29,-17,-4,2
1523080533717171,-2,-1,4,28,19,49,17,4
1523080533717171,-3,1,-8,1,4,-57,-22,-16
1523080533729160,3,4,-6,-54,-80,21,-1,-1
1523080533729160,2,2,7,-8,72,-19,-3,3
1523080533738168,-8,-10,-1,17,-6,-10,-4,-9
1523080533738168,-5,7,-4,-17,-8,-1,-21,-10
1523080533752178,4,-5,-3,-26,37,12,22,6
